id,title,date,time,category,summary
news_20251001_섹터_0021,"“삼성전자, 실적 개선 전환점…내년 영업이익 8년 만에 최대”",2025-10-01,08:03,섹터,"KB증권은 삼성전자에 대해 장기 실적 개선 추세에 진입했으며, 투자의견 ‘매수’와 목표주가 11만원을 유지했다. 2022년 이후 3년간 낸드 가격 상승과 서버 D램 수요 증가로 D램 공급 부족이 예상되며, 내년 HBM4 공급 다변화로 실적 개선이 기대된다. 삼성전자의 올해 3분기 영업이익은 10조2000억원으로 전년 대비 11% 증가할 것으로 예상되며, 4분기와 하반기 실적도 증가할 전망이다..."
news_20251001_섹터_0039,트럼프 관세 압박에도 9월 수출 사상 최대… 반도체 주도,2025-10-01,11:27,섹터,"9월 수출이 3년 6개월 만에 사상 최대치를 기록하며 12.7% 증가한 659억5000만달러를 기록했다. 반도체와 자동차가 주요 수출 품목으로 최고치를 기록하며 성장세를 이끌었고, 3분기 수출액도 역대 최대치를 기록했다. 그러나 대미 수출은 여전히 마이너스를 보이며, 한·미 관세 협상의 부진이 대미 수출에 악영향을 미쳤다."
news_20251001_섹터_0040,“바쁘다 바빠”...최태원·이재용과 회동 후 이 대통령까지 만난다는 이 남자,2025-10-01,13:48,섹터,"오픈AI의 샘 올트먼 CEO가 최태원 SK그룹 회장과 이재용 삼성전자 회장과 각각 회동하며 AI 반도체와 생성형 AI 서비스 협력 방안을 논의할 예정이다. 올트먼 CEO는 한국지사인 오픈AI 코리아를 출범하고 카카오와의 생태계 연동을 준비 중이며, 삼성전자와 SK 등과의 반도체 및 하드웨어 분야 협력도 검토하고 있다. 이재명 대통령도 접견 예정이며, 한국의 AI 전환 전략에 대한 조언과 국내..."
news_20251001_종목_0057,훔친 기술로 중국서 반도체 양산 前 삼성전자 임직원 3명 구속기소,2025-10-01,18:00,종목,"삼성전자의 독자기술인 D램 제조기술을 이용해 중국 기업 CXMT가 18나노 D램 양산에 성공한 전직 임원 3명이 구속기소되었다. 이들 기술유출로 인해 CXMT는 중국 1위 D램 생산업체로 성장했으며, 삼성전자는 이 기술 개발에 약 1조6000억원을 투입한 것으로 알려졌다. 이 사건은 기술을 직접 빼돌린 것이 아닌, 빼돌린 기술을 이용해 양산을 성공시킨 사례로, 삼성전자의 기술 보호와 경쟁 우..."
news_20251001_섹터_0019,"매경이 전하는 세상의 지식 (매-세-지, 10월 1일)",2025-10-01,07:00,섹터,"반도체 업황에서는 아시아개발은행이 AI 기술 확산으로 고성능 반도체 수요가 증가할 것으로 전망, 대만의 올해 GDP 성장률을 5.1%로 상향 조정했다. TSMC를 비롯한 대만 기업들의 수출과 설비 투자가 성장을 견인할 것으로 예측되나, 한국의 대응은 미비하다는 분석이 있다. 산업계에서는 정부의 배임죄 폐지 결정을 환영하며, 향후 경제형벌 완화를 기대하고 있다. 삼성전자는 2025 APEC 정..."
news_20251001_섹터_0041,반도체 공정 핵심 밸브 국산화 美·유럽 선점한 시장 뚫을 것,2025-10-01,17:39,섹터,"플레이티지가 압력제어장치(스로틀 밸브)를 국산화하여 가격을 30% 낮춰 K공급망 강화에 기여하고 있다. 이 제품은 반도체 증착장비의 핵심 부품으로 소자 품질에 직접 영향을 미친다. 플레이티지는 글로벌 스로틀 밸브 시장 점유율 5%를 목표로 설정했으며, 2029년까지 이를 달성할 계획이다. 김시습 대표는 국내 IDM에서 품질검증을 받아 해당 1차 협력 장비사에 납품하며 성과를 거두었다."
news_20251001_섹터_0018,"‘사상 최고’ 8번 갈아치웠는데…개미들, 추석 전에 10조원 던졌다",2025-10-01,06:13,섹터,"9월 코스피는 사상 최고치를 경신하며 상승세를 보였으나, 개미들은 삼성전자와 SK하이닉스 등 반도체주를 중심으로 9조8900억원어치 순매도했다. 반면 외국인은 7조850억원어치 순매수하며 물량을 받았다. 증권가는 올 4분기에도 상승 추세가 지속될 것으로 전망하고 있으며, 삼성전자의 목표가 11만5000원, SK하이닉스의 목표가 50만원으로 제시되었다."
news_20251001_섹터_0045,"삼성, 오픈AI와 차세대 AI 데이터센터 혁신 주도한다...전방위 협력 합의",2025-10-01,19:35,섹터,"삼성그룹은 오픈AI와 전방위 파트너십을 체결하여 스타게이트 프로젝트를 지원한다. 삼성전자는 고성능 D램 공급, 삼성SDS는 AI 데이터센터 설계와 기업용 서비스 제공, 삼성물산과 삼성중공업은 플로팅 데이터센터 공동 개발을 계획하고 있다. 이 협력은 삼성의 메모리 기술력과 글로벌 반도체 생산능력을 활용하여 글로벌 AI 선도 기업과의 협력을 강화하고, 한국의 AI 경쟁력을 제고할 목표를 가지고..."
news_20251001_경제_0004,“은행들 어디서 돈 버나 했더니”…대출 금리 잡아두고 예금이자는 ‘뚝’,2025-10-01,11:22,경제,"금리 인하에도 예대금리차가 27개월 만에 최고치(1.57%P)를 기록, 서민들의 부담이 커지고 있다. 수신금리는 시장 금리에 따라 내렸으나, 여신금리는 가계부채 관리 차원에서 내림세가 더디다. 이로 인해 경기둔화 시 금리 부담 경감 효과가 저하되고 있으며, 은행들은 대출금리를 대폭 낮추기보다 가산금리를 조정해 대출금리를 유지하고 있다. 이에 서민들은 대출 부담이 늘어나고 예금의 매력이 떨어지..."
news_20251001_섹터_0047,샘 올트먼 “한국은 AI 생태계 리더”…삼성·SK와 스타게이트 동맹,2025-10-01,20:50,섹터,"삼성전자와 SK하이닉스는 오픈AI와 함께 글로벌 스타게이트 이니셔티브를 통해 한국의 AI 기술 발전을 지원한다. 올트먼 CEO는 한국이 AI 분야에서 세계적 리더가 될 수 있는 모든 요소를 갖추고 있다고 평가했다. 삼성과 SK는 고급 메모리 칩 생산을 확대하고, 월 90만개의 DRAM 웨이퍼 생산을 목표로 한다. 또한, 과학기술정보통신부와 함께 한국 내 AI 데이터센터 구축을 위한 양해각서를..."
news_20251001_종목_0054,"""AI서버 호황"" 삼성전기 목표가 줄상향",2025-10-01,17:57,종목,"삼성전기의 주가는 AI 서버와 전기차용 전자장치 수요 확대로 급등, 코스피 상승률을 크게 상회하는 19.17% 증가세를 보였다. 삼성전기는 MLCC와 반도체 패키지 기판, 카메라·통신 모듈 등을 생산하며, AI 서버에 필요한 고성능 MLCC와 전기차 전자장비용 MLCC 수요 증가로 실적이 개선될 것으로 전망된다. NH투자증권은 올 3분기 매출액 2조8438억원, 영업이익 2463억원을 예측했..."
news_20251001_섹터_0044,구금사태 27일만에 비자리스크 해소…LG엔솔 “미국공장 정상화 준비”,2025-10-01,18:43,섹터,"한·미 협의 결과로 B-1 비자와 ESTA의 미국 반입 장비 설치 허용이 확대되면서 반도체, 자동차, 조선 등 국내 대표 산업들의 북미 투자에 가속도가 붙을 전망이다. LG에너지솔루션, 현대차, 삼성SDI, SK온 등은 이에 따라 출장 인력 운영 계획을 새로 수립하고 북미 투자 집행 계획을 재정비할 예정이다. 특히 LG에너지솔루션은 추석 이후 인력 선별을 시작할 계획으로, 조지아주 배터리 공..."
news_20251001_경제_0011,"한미, 환율 합의… 환율 조작국 지정 우려 줄어",2025-10-01,17:59,경제,"한국과 미국은 한국의 환율조작국 지정 위험을 줄이기 위해 '환율정책 합의문'을 발표했다. 합의에 따라 한국은 경상수지 향상이나 달러 확보를 목적으로 외환시장에 개입하지 않기로 했으며, 국민연금을 통한 환율 조작 우려도 해소되었다. 한국은 매달 미국 재무부에 시장안정조치 내역을 비공개로 제공하기로 했다. 이번 합의로 한국의 환율보고서에서의 위험성이 줄어들 것으로 예상된다."
news_20251001_섹터_0023,[뉴욕증시] 셧다운발 금리인하 기대에 상승 마감...엔비디아 2.6% ↑,2025-10-01,08:45,섹터,"미국 뉴욕증시 주요 지수들은 연방정부 셧다운 우려에도 금리 인하 기대감에 힘입어 상승 마감했다. 다우존스30산업평균지수는 사상 최고치를 기록하며 0.18% 상승했고, S&P 500지수와 나스닥종합지수도 각각 0.41%, 0.31% 증가했다. 반도체주가 강세를 이끌며 엔비디아는 사상 최고가를 기록했고, 코어위브와 테슬라의 호재로 M7 종목 중 일부 종목도 상승세를 보였다. 그러나 항공주들은 셧..."
news_20251001_종목_0051,"김성환 장관 만난 기업인들 ""전기료 부담 완화를""",2025-10-01,17:39,종목,"삼성전자는 대한상공회의소가 주최한 CEO 조찬 간담회에 참석해 김성환 신임 기후에너지환경부 장관과 만났다. 기업인들은 산업용 전기요금 부담 완화, 2035년 국가온실가스감축목표(NDC) 이행 지원, 친환경 투자를 유도하는 인센티브 중심의 정책을 건의했다. 삼성전자는 탄소중립 필요성은 인정하면서도 실질적인 비용 부담 해소를 요구했다."
news_20251001_섹터_0046,올트먼 “한국은 최고의 파트너”…이 대통령 “글로벌 AI 시장 함께 이끌자”,2025-10-01,20:22,섹터,삼성전자와 SK그룹은 오픈AI와 HBM 공급 파트너십을 체결하여 스타게이트 프로젝트에 참여했다. 이 프로젝트는 글로벌 기술·투자 기업들과 함께하는 대규모 슈퍼컴퓨터와 데이터센터 건설을 목표로 한다. 이재명 대통령은 이번 협력을 통해 한국이 글로벌 AI 패러다임을 선도할 수 있다고 강조했다. 삼성과 SK는 AI 인프라 혁신과 건강한 AI 생태계 육성에 앞장서겠다는 의지를 밝혔다.
news_20251001_종목_0052,'美비자 족쇄' 풀렸다 … 현대차·LG엔솔 멈췄던 공장건설 재시동,2025-10-01,17:51,종목,"삼성전자와 관련된 기사는 직접 언급되지 않았지만, 조지아 사태와 ESTA 비자 효력 확대로 인해 북미 투자와 출장이 재개될 전망이다. LG에너지솔루션, 현대차, 삼성SDI, SK온 등 삼성전자와 관련된 기업들이 북미 투자와 출장 재개를 준비하고 있으며, 이로 인해 대규모 투자 계획이 가속화될 것으로 예상된다. 비자 문제 해결로 기업들은 북미 사업 확장을 위한 인력과 설비 투자를 재개할 수 있..."
news_20251001_종목_0055,"""中보다 빨라야 산다"" AI 전환 속도전 선언",2025-10-01,17:59,종목,"삼성전자는 국가 차원의 AI 인재 육성에 참여하여 8개 AI 교육과정을 신규 도입하고 전체 교육시간의 약 60%를 AI 교육에 할애하겠다고 밝혔다. 정부는 내년 예산 10조원을 AI에 투자하며 성장률 반등을 모색하고 있으나, 중국과의 경쟁에서 밀리지 않기 위해 더 빠른 속도로 AI 기술을 개발해야 한다는 점을 강조하고 있다. 삼성전자는 시대적 과제로 부상한 AI 인재 양성에 기여하기 위해 교..."
news_20251001_종목_0056,공공기관도 충족 못하는데 장애인 의무고용 더 늘려,2025-10-01,17:59,종목,"정부가 장애인 고용률을 높이기 위한 지원과 제재 방안을 발표했으나, 기업들은 현장 상황을 고려하지 않은 조치라며 반발하고 있다. 삼성전자는 2022년부터 2024년까지 연간 200억원대의 장애인 고용부담금을 납부했으나, 의무고용률을 달성하지 못해 계속 부담금을 납부해야 하는 상황에 처해 있다. 이로 인해 삼성전자는 의무고용률을 채우는 대신 부담금을 납부하는 쪽을 선택하고 있으며, 이는 중소기..."
news_20251001_섹터_0020,"삼성, 작년 미국 로비에 862만달러 썼다?",2025-10-01,07:16,섹터,"반도체와 전자 업계를 비롯한 국내 주요 기업들의 대미 로비 금액이 최근 5년간 2배 이상 증가했다. 특히 삼성은 작년 한해에만 862만달러를 사용했고, 한화는 로비 금액이 10배 이상 급증했다. 2020년부터 2024년까지 국내 기업들의 대미 로비 금액은 1553만달러에서 2492만달러로 꾸준히 증가했으며, 작년 대선이 치러진 2022년에는 41.8% 증가한 3532만달러로 집계되었다."
news_20251001_섹터_0027,"특징주, 티엘비-CXL(컴퓨트익스프레스링크) 테마 상승세에 14.17% ↑",2025-10-01,09:14,섹터,"CXL(컴퓨트익스프레스링크) 테마가 3.39% 상승하며 강세를 보이고 있으며, 이 기간 외국인은 4,965.24억원어치를 사들였다. 티엘비가 14.17% 급등하며 주도하고 있으며, 퀄리타스반도체와 오픈엣지테크놀로지도 상승세를 보이고 있다. 티엘비의 퀀트 재무 점수는 32.01점으로 테마 내 7위에 머물렀다. 반면 SK하이닉스는 재무적 측면에서 높은 성과를 보여 퀀트 재무 순위 1위를 차지했다..."
news_20251001_섹터_0030,"특징주, 코리아써키트-CXL(컴퓨트익스프레스링크) 테마 상승세에 7.84% ↑",2025-10-01,09:33,섹터,"CXL(컴퓨트익스프레스링크) 테마가 3.54% 상승하며 강세를 보이고 있으며, 코리아써키트가 7.84% 급등했다. 이 기간 외국인은 4,965.24억원어치를 사들였고, 기관과 개인은 순매도했다. 티엘비와 퀄리타스반도체 등이 상승 주도하고 있다. 코리아써키트의 퀀트 재무 점수는 30.95점으로 테마 내 9위에 머물렀다. SK하이닉스는 성장성과 안정성, 수익성 점수가 높아 퀀트 재무 순위 1위를..."
news_20251001_섹터_0032,"특징주, 대덕전자-온디바이스 AI 테마 상승세에 7.08% ↑",2025-10-01,09:33,섹터,"온디바이스 AI 테마가 3.21% 상승하며 강세를 보이고 있으며, 대덕전자 주가가 7.08% 급등했다. 이 테마는 최근 소폭 조정을 거쳤으나 다시 반등세를 보이고 있다. 심텍과 퀄리타스반도체 등이 상승 주도하고 있다. 대덕전자의 재무 안정성은 테마 내에서 높은 편이며, 퀀트 재무 점수는 32.16점으로 11위를 차지했다. 외국인은 관련 종목을 5,685.4억원어치 사모했고, 기관과 개인은 순..."
news_20251001_섹터_0033,"특징주, 오픈엣지테크놀로지-온디바이스 AI 테마 상승세에 5.4% ↑",2025-10-01,09:33,섹터,"온디바이스 AI 테마가 3.21% 상승하며 강세를 보이고 있다. 오픈엣지테크놀로지는 5.4% 급등세를 보이며 주목받고 있다. 심텍과 퀄리타스반도체 등이 상승 주도하고 있다. 오픈엣지테크놀로지는 재무 점수가 27.06점으로 테마 내 22위에 머무르고 있다. 반면 SK하이닉스는 퀀트 재무 점수가 높아 테마 내 1위를 차지했다. 외국인은 관련 종목을 5,685.4억원어치 사모한 것으로 나타났다."
news_20251001_섹터_0037,"특징주, 에이디테크놀로지-온디바이스 AI 테마 상승세에 5.52% ↑",2025-10-01,10:33,섹터,"온디바이스 AI 테마가 3.02% 상승하며 강세를 보이고 있으며, 에이디테크놀로지가 5.52% 급등세를 보이고 있다. 이 기간 외국인은 5,685.4억원어치를 사모했으나, 기관과 개인은 순매도했다. 온디바이스 AI 테마 내 심텍, 에이팩트, 퀄리타스반도체 등이 상승세를 보이고 있으며, 에이디테크놀로지는 퀀트 재무 점수 29.47점으로 테마 내 17위에 머무르고 있다. SK하이닉스는 퀀트 재무..."
news_20251001_섹터_0022,"[10/1, MK추천매물] 신림뉴타운 임대수익·투자용 빌딩 79억원 등",2025-10-01,08:40,섹터,"천안 두정동, 종로구, 수원 매교역 등 다양한 지역의 수익형 건물이 73억원부터 220억원까지 거래되고 있다. 종로구 관광호텔은 200억원에 매각되었으며, 용인 흥덕지구 유명 음식점은 7억1000만원에 매물로 나와 있다. 위례신도시 피부과 병의원 상가는 16억6000만원에 매각되었고, 신림뉴타운 서울대벤처타운역 빌딩은 79억원에 거래되었다. 평택 삼성반도체 부지 상가주택은 36억원에 매각되었..."
news_20251001_섹터_0035,"IBK투자증권, 아이원뱅크 개편 기념 연계 이벤트 진행",2025-10-01,10:30,섹터,"IBK투자증권은 IBK기업은행의 모바일 애플리케이션 '아이원뱅크' 개편을 기념해 연계 이벤트를 진행한다. 12월 12일까지 신규 계좌를 개설한 고객 중 선착순 3만명에게 '내가 원하는 주식 100% 당첨' 이벤트를 제공한다. 참여 고객은 AI·로봇, 반도체, 원전·MASGA, 코인·핀테크 등 4개 섹터 중 원하는 분야를 선택해 추첨을 통해 주식을 받을 수 있으며, 이벤트 당일 신규 계좌를 개..."
news_20251001_경제_0003,"“환율 1400원, 무슨 뜻인지 아시죠?”…국가위험도로 환산해봤더니 [스톡 피시]",2025-10-01,10:00,경제,"환율은 국가위험도를 나타내는 변수로, 1400원을 넘으면 경고등이 켜진다. 최근 한미 관세협상 불확실성으로 원화값이 하락하고 있으며, 이는 금융시장과 실물경제에 부정적인 영향을 미칠 수 있다. 원화값 하락은 수출에 긍정적일 수 있지만, 속도가 가파르면 외국 자본의 이탈과 금융시장 불안을 초래한다. 특히 미국과의 관세협상 결과에 따라 원화값 하락은 당분간 지속될 것으로 예상된다. 협상 타결 시..."
news_20251001_경제_0005,"금리 인하기, 어디에 투자할까? 채권·ELD·리츠… 바뀐 제도 알아야 ‘대박’",2025-10-01,14:24,경제,"미국 연준의 기준금리 인하로 인한 투자자 자금 흐름 변화가 관찰되고 있다. 채권과 원금 보장형 상품, 배당 매력 있는 자산으로 자금이 몰리고 있다. 미국 채권 ETF와 퇴직연금 전용 채권혼합형 ETF, 예금자 보호를 받는 ELD 등이 주목받고 있으며, 금·은·달러 자산도 안전자산으로 인기를 끈다. 리츠 역시 배당 매력이 커져 인기다. 그러나 전문가들은 리스크 관리를 위해 다양한 자산 배분을..."
news_20251001_경제_0012,연4% 금리 '모니모 통장' 금융위 80만좌 추가 허용,2025-10-01,18:00,경제,"금융위원회는 삼성금융네트웍스와 KB국민은행이 출시한 '모니모 통장' 판매 한도를 100만개로 확대했다. 이 통장은 연 4%의 금리를 제공하며, 총 판매 가능 계좌 22만5000개를 모두 채운 뒤 추가 승인을 받았다. 이번 판매 확대는 시장의 수요 증가에 따른 조치로, 금리 상승 기조와 맞물려 저축금리 상승 효과를 기대할 수 있다."
news_20251001_섹터_0034,"한국투자신탁운용, ‘ACE ETF’ 순자산액 20조원 돌파",2025-10-01,09:51,섹터,"한국투자신탁운용의 ACE 상장지수펀드(ETF)의 총 순자산액이 20조원을 돌파했다. ACE KRX금현물 ETF와 미국 기술주 투자 상품이 주요 성장 동력으로, ACE KRX금현물 ETF는 1조5519억원 증가했다. 미국 기술주 관련 ETF의 합산 순자산액은 5조4928억원으로, 올 들어 38.45% 증가했다. 채권형 상품도 성장세를 보이며, ACE 미국30년국채액티브 ETF는 2334억원 증..."
news_20251001_종목_0049,명절 장바구니 꽉 채울 '천하제일 할인 대잔치',2025-10-01,16:23,종목,"이마트는 10월 5일까지 '10월 고래잇 페스타'를 개최하며, 감귤, 꽃게, 꽃갈비 등 인기 상품을 초특가로 판매한다. 생필품과 가전제품도 50% 할인 행사를 진행하며, 신일 로봇청소기 역시 최저가로 판매된다. 이마트는 본업 경쟁력 강화를 위해 고객에게 혜택을 제공하는 '가격 투자'를 실시하고 있으며, 이 행사는 추석 연휴 장바구니 물가 안정에 기여할 것으로 예상된다."
news_20251001_경제_0014,[단독] “한번 아프면 망한다”…카드빚에 허덕이는 퇴직자들 [시니어 라운지],2025-10-01,18:24,경제,"카드대출 연체액이 4년 새 84% 증가하며 신용불량자 수가 늘고 있다. 50대 이상 시니어 고객의 카드대출 잔액은 지난 4년간 꾸준히 증가해 올 상반기 21조6964억원을 기록했다. 카드론 평균 금리는 14.1%로, 고금리로 인해 상환 부담이 크고, 연체로 인한 신용불량이 악순환을 일으키고 있다. 금융당국의 대출 규제로 2금융권 대출이 증가하는 추세에서 노후 자금 부족으로 카드대출에 의존하는..."
news_20251001_경제_0017,"“눈 가리고 칼춤 추는 셈”…연준, 셧다운 와중에 금리 결정 할 판",2025-10-01,22:51,경제,"미국 연방정부 예산안 처리 실패로 7년 만에 셧다운이 발생, 80만명 이상의 공무원이 무급 휴직에 들어갔다. 필수 서비스 중단과 통계 발표 중단으로 경제 불확실성이 증가했으며, 1주일 셧다운 시 성장률 0.13% 하락할 것으로 예상된다. 정부 지출과 민간 소비 위축으로 경제에 부정적 영향을 미칠 가능성이 있다."
news_20251001_섹터_0031,"특징주, 심텍-온디바이스 AI 테마 상승세에 4.03% ↑",2025-10-01,09:33,섹터,"온디바이스 AI 테마가 3.21% 상승하며 강세를 보이고 있으며, 심텍이 4.03% 급등세를 보이고 있다. 이 기간 외국인은 5,685.4억원어치를 사들였으나, 기관과 개인은 순매도했다. 심텍은 재무 점수가 낮아 투자 매력성이 떨어지나, SK하이닉스는 높은 성장성과 안정성으로 테마 내 1위를 차지했다."
news_20251001_섹터_0036,"특징주, 에이팩트-온디바이스 AI 테마 상승세에 6.13% ↑",2025-10-01,10:33,섹터,"온디바이스 AI 테마가 3.02% 상승하며 강세를 보이며, 에이팩트가 6.13% 급등하고 있다. 이 기간 외국인은 5,685.4억원어치를 사모했으나, 기관과 개인은 순매도했다. 심텍과 에이팩트가 상승을 주도하고 있으며, 에이팩트의 퀀트 재무 점수는 26.32점으로 테마 내 23위다. SK하이닉스는 재무 점수가 가장 높은 1위를 차지했다."
news_20251001_경제_0001,"“죽겠단 말 그만, 자구책 제대로 내라”…당국, 석화 구조조정 본격 압박",2025-10-01,05:47,경제,"석유화학 산업 구조조정을 지원하기 위해 채권금융기관이 만기 연장과 금리 조정 등을 통해 유동성 지원에 나선다. 정부는 석화기업들이 설비 통폐합과 공급 축소 계획을 제출한 기업에만 지원을 허용하며, 구조조정 계획을 빠르게 제출하라고 요구하고 있다. 채권단의 지원 요건이 까다롭다는 업계 반응과 정부의 강력한 지시로 인해 향후 구조조정 강도에 대한 갈등이 예상된다. 정부는 추가 지원 방안으로 한국..."
news_20251001_종목_0053,"""韓제조업·日소부장 잇는 가교 될 것""",2025-10-01,17:56,종목,"이정길 사장이 일본 큐럭스 대표로 취임, 차세대 OLED 기술을 보유한 기업을 이끌게 됐다. 큐럭스는 일본 정부가 중요기술로 지정한 하이퍼플루오레선스 소재를 개발한 회사로, 이 사장의 영입은 한일 협력의 가능성을 제시한다. 큐럭스는 320건 이상의 원천기술 특허를 보유하고 있으며, 일본과 한국 기술의 결합으로 글로벌 표준 기술을 선도할 수 있다는 기대가 크다. 큐럭스 기술은 자동차 디스플레이..."
news_20251001_경제_0002,절대 돌려 말하지 않는 한은총재…이창용 말 한마디에 채권 시장 ‘흔들’,2025-10-01,09:24,경제,"한국은행 이창용 총재의 기자간담회가 채권시장 변동성에 큰 영향을 미치는 것으로 나타났다. 이 총재 재임 기간 기준금리 발표 직후와 기자간담회 중 채권시장 변동성이 평균 7~15배 증가했으며, 이는 이전 총재들에 비해 크게 확대된 수준이다. 주식시장과 외환시장은 변동성이 크게 확대되지 않았다. 연구팀은 이 총재의 명확하고 직설적인 스타일이 시장의 민감한 반응을 유도했을 가능성이 크다고 분석했다..."
news_20251001_경제_0006,"“요즘 빵값 이러니 안 오를 수 있나”...공정위, 설탕값 짬짜미 손본다",2025-10-01,15:15,경제,"공정거래위원회는 이재명 대통령의 식료품 물가 관리 요구에 따라 빵값 문제를 집중 조사하고 있다. 설탕, 밀가루, 계란 시장의 독과점 구조가 원재료 가격 상승을 부추긴다는 분석에서, 공정위는 제당 3사의 설탕 가격 담합 사건을 조사 중이며 이달 말까지 마무리할 계획이다. 밀가루 시장에서도 독과점 구조로 인한 담합 위험이 높아 집중 모니터링 중이다. 공정위는 계란 가격 담합 혐의 조사도 조만간..."
news_20251001_경제_0015,소득 → 자산 증식 막는 ‘함정’ 도처에 [서글픈 ‘K헨리·니콜라’ 자화상],2025-10-01,21:00,경제,"최근 한국 경제에서 계층 이동이 둔화되고 있어 거시경제에 부정적 영향을 미치고 있다. 고소득자 중에서도 자산 증가가 제한적이라는 '고소득 흙수저' 현상이 늘어나고 있으며, 이는 과세표준과 부동산 규제로 인한 '구조적 장벽' 때문으로 분석된다. 고소득자에게 적용되는 누진세 구조는 물가 상승률을 반영하지 않아 실질임금 감소와 세 부담 증가를 초래하고 있다. 또한, 주택담보대출 한도를 6억원으로..."
news_20251001_섹터_0026,"특징주, 미코-고체산화물 연료전지(SOFC) 테마 상승세에 5.35% ↑",2025-10-01,09:13,섹터,"고체산화물 연료전지(SOFC) 테마가 4.16% 상승하며 강세를 보이고 있으며, 관련주로 미코(5.35%)가 급등하고 있다. 이 기간 외인과 기관은 -126.74억원, -130.85억원어치 순매도했으나, 개인은 248.24억원 순매수했다. 아모센스(6.36%), 미코(5.35%), 범한퓨얼셀(5.08%) 등이 상승세를 보이고 있다. 미코는 재무 성장성, 안정성, 수익성 모두 테마 평균을 상회..."
news_20251001_섹터_0043,"두산, SK실트론 인수전 참여",2025-10-01,17:53,섹터,"두산이 SK그룹의 알짜 자회사 SK실트론의 인수 협상대상자로 등장하며 산업 업황에 변화를 예고하고 있다. SK는 두산과 SK실트론의 매각을 협상 중이며, 매각 대상은 SK가 보유한 지분 51%와 TRS 계약으로 얽힌 19.6%를 합친 70.6%다. SK실트론은 12인치 웨이퍼 전문 제조기업으로, 세계 시장점유율 3위를 차지하고 있다. SK그룹은 SK실트론의 몸값을 최소 3조원 이상으로 요구하..."
news_20251001_경제_0007,"현대카드, 해외결제액 2조8400억…2년4개월 연속 1위",2025-10-01,15:51,경제,"현대카드의 해외 결제액이 2년 4개월 연속 1위를 차지하며 2조8400억원을 기록했다. 이는 애플페이, 해외모드, 여행 컨시어지 서비스 등 특화 서비스의 인기로 인한 것으로 분석된다. 해외모드는 회원의 위치 정보를 바탕으로 맞춤형 정보 제공과 해외 브랜드사 혜택을 이용할 수 있는 기능을 제공한다. 또한, 트래블 데스크, 일본 제휴 서비스, 대만 라인페이 결제 등 다양한 제휴 혜택도 추가되었다..."
news_20251001_경제_0008,"내 입맛과 건강까지 체크 ""오늘 점심엔 OOO 드세요""",2025-10-01,16:24,경제,"식품업계는 AI를 활용해 운영 효율성과 생산성을 향상시키고 있다. AI 구매 어시스턴트를 도입한 롯데웰푸드는 원재료 가격 변동을 효과적으로 대응하며 원가 경쟁력을 높이고 있다. SPC그룹 배스킨라빈스는 AI 기반 맞춤형 추천 서비스를 통해 고객 경험을 개선하고 있으며, CJ제일제당은 자연어 검색 서비스를 통해 온라인몰 효율성을 높이고 있다. 현대그린푸드는 AI 기반 영양상담 솔루션을 통해 단..."
news_20251001_경제_0010,"빵플레이션 우려 커지자…공정위, 설탕담합에 칼뺐다",2025-10-01,17:59,경제,"공정거래위원회가 제당 3사의 설탕 가격 담합 사건을 조사하고, 밀가루와 계란 시장의 불공정 행위도 집중적으로 모니터링할"
news_20251001_경제_0013,[시니어 라운지] 노후자금 부족에 '카드빚' 허덕이는 시니어,2025-10-01,18:00,경제,"카드대출 연체액이 4년 새 84% 증가한 가운데, 50대 이상 시니어 고객의 카드대출 합산 잔액은 올 상반기 21조6964억원으로 매년 꾸준히 증가하고 있다. 연체율도 4년 전 1.7%에서 2.24%로 상승했으며, 연체자 수도 늘어나고 있다. 카드빚을 갚지 못해 신용불량자로 전락하는 시니어가 늘어나 악순환을 겪고 있어, 정부는 은퇴 세대 생활 안정 대책과 서민금융 안전장치 강화가 필요하다는..."
news_20251001_경제_0016,‘K헨리·니콜라’ 누가 그들을 울렸나,2025-10-01,21:00,경제,"한국에서도 ‘소득이 높지만 부자는 아닌’ 젊은 층인 ‘한국판 헨리·니콜라’가 빠르게 늘고 있다. 이들은 높은 세율과 대출 이자로 자산 축적에 어려움을 겪고 있다. 2024년 가계금융복지조사에 따르면, 가구 평균소득은 7185만원으로 증가했으나, 순자산 상위 10% 가구 점유율은 44.4%로 계속 늘고 있다. 특히, 주택 소유 비중은 50대 이상이 약 68%를 차지하며, 2030세대는 11%에..."
news_20251002_종목_0049,오픈AI發 반도체 수요 폭증 … 메모리·소부장株 동반랠리,2025-10-02,18:26,종목,"삼성전자는 글로벌 AI 산업 확대로 인해 메모리 반도체와 서버 수요가 급증하며 실적 개선을 기대하고 있다. D램과 낸드플래시 가격이 상승하고 있으며, HBM 시장 성장률이 크게 증가 예상됨에 따라 삼성전자와 SK하이닉스의 주가가 상승세를 보이고 있다. 증권사들은 실적 전망치와 목표주가를 상향 조정하며, 반도체 소부장주들도 실적 개선 기대감으로 주가가 상승하고 있다. 그러나 빅테크들의 현금흐름..."
